-1,0.053281,0.36487,0.047039,0.083841,0.3035,0.15418
-1,0.13319,0.24152,0.12022,0.15995,0.44499,1.0453
-1,0.14316,0.31747,0.25345,0.19795,0.36102,0.16797
-1,0.23604,0.32678,0.28862,0.34144,0.54923,0.21376
-1,0.17703,0.53857,0.2245,0.19864,0.38541,0.10262
-1,0.10437,0.22372,0.13698,0.037681,0.1197,0.092906
-1,0.31891,0.46613,0.66418,0.075072,0.16905,0.1544
-1,0.22219,0.35845,0.18495,0.11625,0.41824,0.13992
-1,0.10029,0.12834,0.28219,0.21195,0.34563,0.14929
-1,0.18752,0.37995,0.49271,0.27399,0.31991,0.16029
-1,0.28145,0.44321,0.3912,0.29259,0.3797,0.12068
-1,0.27836,0.59202,0.67796,0.24911,0.43556,0.12536
-1,0.24001,0.49643,0.62644,0.23187,0.31867,0.14771
-1,0.18923,0.42397,0.53403,0.25728,0.4689,0.11568
-1,0.26704,0.57934,0.77351,0.20069,0.26671,0.14954
-1,0.26815,0.54374,0.59427,0.24458,0.3723,0.12168
-1,0.20609,0.47115,0.41989,0.32231,0.39924,0.14746
-1,0.29637,0.42577,0.23751,0.10023,0.2588,0.096317
-1,0.14454,0.37288,0.15586,0.037714,0.15389,0.097332
-1,0.042973,0.12753,0.12483,0.12668,0.31228,0.15927
-1,0.20723,0.48003,0.11261,0.19616,0.48616,0.17213
-1,0.32731,0.38775,0.12482,0.21589,0.37432,0.16157
-1,0.24544,0.3585,0.13937,0.24976,0.44452,0.13608
-1,0.24962,0.42088,0.14367,0.2164,0.27815,0.11602
-1,0.27802,0.44505,0.14031,0.27227,0.49123,0.11092
-1,0.29118,0.55296,0.1329,0.23084,0.47794,0.13174
-1,0.25755,0.54781,0.13048,0.25178,0.55632,0.12133
-1,0.28564,0.42822,0.24176,0.15755,0.25227,0.12015
-1,0.27151,0.48366,0.2214,0.29646,0.44925,0.1619
-1,0.20102,0.42324,0.36562,0.25945,0.56501,0.13455
-1,0.21261,0.45258,0.31142,0.1726,0.29228,0.12614
-1,0.29448,0.43159,0.25751,0.21307,0.38596,0.11637
-1,0.34129,0.51042,0.2841,0.28507,0.48725,0.20967
-1,0.23999,0.56148,0.16506,0.24057,0.37122,0.16299
-1,0.27137,0.25238,0.22875,0.27912,0.43833,0.12298
-1,0.29928,0.36991,0.29434,0.26839,0.6001,0.12391
-1,0.14582,0.36351,0.15707,0.2225,0.33655,0.12752
-1,0.20814,0.40659,0.20989,0.25977,0.52771,0.14519
-1,0.18736,0.36212,0.22749,0.24368,0.46689,0.13946
-1,0.25567,0.34682,0.29444,0.24866,0.47927,0.19775
-1,0.22746,0.36911,0.24594,0.19684,0.3387,0.14662
-1,0.35185,0.603,0.21317,0.28644,0.463,0.23575
-1,0.3183,0.69806,0.2098,0.22177,0.35625,0.1936
-1,0.23503,0.29272,0.24113,0.24862,0.37249,0.21575
-1,0.32377,0.4908,0.46781,0.24889,0.42178,0.15681
-1,0.33478,0.44534,0.27129,0.25261,0.38597,0.18196
-1,0.19206,0.33678,0.37154,0.28364,0.54874,0.23064
-1,0.32546,0.44932,0.30344,0.29534,0.46733,0.18177
-1,0.31535,0.35529,0.25225,0.26993,0.44784,0.18576
-1,0.29397,0.35646,0.17784,0.25277,0.46043,0.18509
-1,0.22014,0.25694,0.27667,0.2887,0.43051,0.19855
-1,0.29029,0.35655,0.1894,0.25205,0.34706,0.20148
-1,0.10101,0.28541,0.10859,0.22687,0.47968,0.17174
-1,0.18096,0.45267,0.183,0.20223,0.30337,0.14417
-1,0.25516,0.4445,0.23649,0.24035,0.37943,0.21796
-1,0.24983,0.45222,0.11767,0.23541,0.45377,0.22661
-1,0.12878,0.44659,0.12086,0.31053,0.50035,0.23284
-1,0.10734,0.22632,0.11891,0.21508,0.39948,0.15317
-1,0.2654,0.25262,0.21677,0.25236,0.44245,0.18082
-1,0.408,0.49747,0.17331,0.25035,0.34701,0.20122
-1,0.17274,0.48195,0.14171,0.27971,0.44164,0.19279
-1,0.29007,0.3732,0.31643,0.32583,0.43452,0.22391
-3,0.33882,0.59941,0.12408,0.29558,0.53204,0.23993
-3,0.12968,0.35686,0.12571,0.22,0.33595,0.21209
-3,0.27992,0.50797,0.19983,0.32185,0.71252,0.19575
-3,0.32558,0.51738,0.19293,0.29865,0.40131,0.18371
-3,0.2249,0.5047,0.07864,0.20773,0.26093,0.1578
-3,0.20567,0.50907,0.2117,0.20874,0.45777,0.11779
-3,0.20853,0.45041,0.14698,0.22285,0.48484,0.14634
-3,0.2001,0.27549,0.16827,0.24081,0.39496,0.1565
-3,0.19908,0.46848,0.18617,0.15803,0.28897,0.17419
-3,0.26412,0.40264,0.15358,0.26209,0.41144,0.2063
-3,0.22981,0.41244,0.13837,0.20767,0.38933,0.20888
-3,0.17569,0.37116,0.2151,0.29128,0.40102,0.30879
-3,0.31647,0.42133,0.13872,0.24596,0.31545,0.18161
-3,0.14687,0.53442,0.14859,0.23786,0.42167,0.16776
-3,0.25786,0.43458,0.21493,0.32293,0.56989,0.2707
-3,0.29087,0.60242,0.13565,0.26371,0.4018,0.20002
-3,0.27982,0.54158,0.17988,0.29695,0.57993,0.20066
-3,0.33862,0.65516,0.23846,0.28944,0.548,0.23079
-3,0.27591,0.46748,0.42453,0.34967,0.52957,0.23235
-3,0.23435,0.50391,0.24751,0.2982,0.47046,0.14967
-3,0.26132,0.44483,0.26057,0.26366,0.38188,0.18865
-3,0.21164,0.23704,0.1475,0.28594,0.3422,0.18492
-3,0.1615,0.37867,0.1145,0.258,0.42719,0.13754
-3,0.19356,0.4284,0.11712,0.22723,0.45161,0.21087
-3,0.23116,0.57706,0.15597,0.33426,0.66316,0.19463
-3,0.27859,0.14335,0.02647,0.25914,0.136,0.055469
-1,0.14327,0.42744,0.2201,0.18667,0.37255,0.12534
-1,0.31672,0.43675,0.22886,0.21393,0.19419,0.14175
-1,0.22425,0.40716,0.19539,0.14784,0.33028,0.1153
-1,0.22275,0.51989,0.11364,0.29959,0.35558,0.12163
-1,0.24763,0.40314,0.57096,0.28977,0.54026,0.1318
-1,0.30284,0.27031,0.14686,0.26828,0.36012,0.15841
-1,0.24787,0.36481,0.19808,0.28217,0.59184,0.14265
-1,0.19173,0.39806,0.11296,0.28882,0.40436,0.1654
-1,0.099697,0.42615,0.13797,0.34355,0.39495,0.23782
-3,0.32993,0.51217,0.12396,0.27807,0.42738,0.13611
-3,0.29151,0.24757,0.20901,0.24641,0.45407,0.18426
-3,0.24579,0.44471,0.17541,0.20877,0.29281,0.13955
-3,0.11441,0.51023,0.08581,0.22082,0.3693,0.16927
-3,0.16249,0.36536,0.1293,0.33575,0.48267,0.20784
