-1,6.5058e-06,1.1899e-06,0.096283,6.5058e-06,1.1899e-06,0.096283
-1,0.1281,0.48189,0.10875,0.050294,0.22224,0.023778
-1,0.22228,0.27344,0.1425,0.49312,0.50144,0.20492
-1,0.13834,0.15112,0.29141,0.17776,0.20908,0.13951
-1,0.25323,0.3228,0.25839,0.21636,0.42048,0.11993
-1,0.22087,0.42046,0.44511,0.030507,0.0094479,0.12713
-1,0.27579,0.56068,0.5722,0.085961,0.35506,0.14831
-1,0.27645,0.43516,0.48752,0.31747,0.43347,0.13297
-1,0.16989,0.41756,0.29933,0.26028,0.13503,0.033968
-1,0.30601,0.33221,0.37765,0.28857,0.30416,0.16601
-1,0.15818,0.35139,0.41244,0.17648,0.36574,0.12563
-1,0.2098,0.45271,0.52759,0.21474,0.38674,0.14836
-1,0.05488,0.093666,0.18305,0.26045,0.22465,0.1087
-1,0.33339,0.39926,0.45467,0.27326,0.64043,0.12556
-1,0.23885,0.24588,0.091593,0.12474,0.26166,0.11769
-1,0.37305,0.38126,0.37583,0.46919,0.45684,0.12621
-1,0.1993,0.22103,0.29094,0.29668,0.57141,0.14126
-1,0.13375,0.23763,0.30751,0.27121,0.55123,0.11545
-1,0.21897,0.40049,0.33924,0.024526,0.039434,0.12129
-1,0.13255,0.14394,0.19152,0.21002,0.46238,0.41791
-1,0.1265,0.3894,0.11958,0.21984,0.50894,0.08716
-1,0.27288,0.28058,0.29222,0.2157,0.44103,0.091913
-1,0.29219,0.3535,0.46251,0.23093,0.42152,0.14021
-1,0.18188,0.2453,0.18088,0.10137,0.2569,0.19039
-1,0.27886,0.2765,0.25503,0.12399,0.42011,0.14967
-1,0.20535,0.36221,0.28775,0.26856,0.3293,0.12832
-1,0.31463,0.38874,0.19997,0.082745,0.27879,0.19903
-1,0.205,0.38118,0.14384,0.3927,0.41935,0.2631
-1,0.27934,0.49211,0.37453,0.15804,0.5192,0.087821
-1,0.24872,0.40498,0.20154,0.2129,0.35466,0.11878
-1,0.27668,0.44405,0.31735,0.16904,0.49336,0.12467
-1,0.22573,0.31746,0.24527,0.029259,0.047023,0.054117
-1,0.20537,0.2231,0.16837,0.029428,0.12336,0.22604
-1,0.34137,0.46786,0.27756,0.089655,0.31666,0.12417
-1,0.33567,0.38897,0.53096,0.23319,0.29888,0.097097
-1,0.28356,0.48426,0.39186,0.18316,0.27855,0.11813
-1,0.24065,0.20917,0.26733,0.17879,0.26152,0.11087
-1,0.30327,0.46536,0.29217,0.20327,0.41404,0.11002
-1,0.256,0.49754,0.21983,0.20333,0.28336,0.10018
-1,0.32613,0.61727,0.24127,0.17729,0.24292,0.093046
-1,0.30025,0.53152,0.414,0.2206,0.41091,0.094178
-1,0.22564,0.45964,0.49694,0.20693,0.39589,0.12122
-1,0.29299,0.49867,0.67917,0.2045,0.38419,0.071348
-1,0.20823,0.40645,0.17621,0.18322,0.26756,0.068372
-1,0.16441,0.40529,0.24169,0.18825,0.33694,0.099015
-1,0.16311,0.31007,0.19109,0.22175,0.33538,0.080094
-1,0.26232,0.38982,0.15844,0.21277,0.41828,0.10448
-1,0.29572,0.45874,0.64865,0.20712,0.42258,0.13084
-1,0.2602,0.32386,0.27466,0.22712,0.44005,0.086273
-1,0.2098,0.62001,0.13125,0.15032,0.32022,0.085326
-1,0.3029,0.34002,0.24008,0.27294,0.26729,0.11925
-1,0.36051,0.64036,0.41702,0.20799,0.23533,0.11055
-1,0.21586,0.28168,0.1421,0.19046,0.28231,0.10179
-1,0.063849,0.14434,0.13627,0.20812,0.30106,0.098227
-1,0.28082,0.52338,0.19042,0.23238,0.26401,0.10737
-1,0.39188,0.47678,0.1698,0.27468,0.52778,0.10969
-1,0.31614,0.4313,0.12211,0.25194,0.37996,0.11761
-1,0.14739,0.3383,0.064978,0.25765,0.46697,0.13813
-1,0.15735,0.31406,0.13864,0.16157,0.41702,0.096384
-1,0.13945,0.26626,0.10387,0.21602,0.30696,0.12718
-1,0.21324,0.34931,0.17848,0.19886,0.47119,0.096128
-1,0.33255,0.33489,0.32422,0.16381,0.3133,0.16462
-1,0.17637,0.29368,0.13872,0.32641,0.41518,0.12433
-1,0.12207,0.3699,0.13237,0.20808,0.39648,0.095478
-1,0.061426,0.25623,0.11741,0.09774,0.26083,0.14788
-1,0.11375,0.17508,0.16906,0.20395,0.3245,0.083234
-1,0.059091,0.11107,0.091759,0.2226,0.38112,0.064034
-1,0.071151,0.17766,0.16709,0.28564,0.5608,0.16253
-1,0.27203,0.52667,0.27604,0.19945,0.3021,0.10433
-1,0.22466,0.41672,0.20245,0.17132,0.50875,0.10166
-1,0.22657,0.48055,0.14423,0.16203,0.16794,0.10176
-1,0.15212,0.40758,0.1439,0.15774,0.50916,0.095669
-1,0.27181,0.53181,0.23154,0.34216,0.48991,0.12056
-1,0.38744,0.36374,0.10684,0.19569,0.63474,0.1724
-3,0.25707,0.31285,0.083982,0.18408,0.34717,0.12115
-3,0.1733,0.20791,0.12783,0.23068,0.23916,0.17361
-3,0.39224,0.58521,0.10587,0.25673,0.41069,0.10226
-1,0.040429,0.14696,0.10123,0.11133,0.32092,0.14476
-1,0.3191,0.29761,0.20846,0.35059,0.21888,0.07517
-1,0.17,0.3922,0.12086,0.1543,0.38372,0.11483
-1,0.15479,0.46255,0.14117,0.38595,0.55625,0.18088
-1,0.13414,0.28278,0.31342,0.078378,0.22496,0.2047
-1,0.22387,0.38979,0.39241,0.17022,0.55294,0.11847
-1,0.18837,0.31091,0.15607,0.062019,0.20505,0.11902
-1,0.29104,0.23318,0.32475,0.14767,0.44726,0.24369
-1,0.23057,0.49038,0.14302,0.20035,0.44162,0.11334
-1,0.24935,0.33963,0.29067,0.17878,0.35105,0.080713
-1,0.22399,0.25014,0.30645,0.24311,0.44406,0.11831
-1,0.32775,0.49073,0.2185,0.17309,0.26223,0.11366
-1,0.29351,0.45284,0.14939,0.19117,0.37052,0.11951
-1,0.19733,0.46558,0.13197,0.18795,0.28777,0.10958
-1,0.21081,0.19164,0.10645,0.21408,0.32942,0.12579
-1,0.22776,0.37996,0.11737,0.20735,0.2347,0.11215
-1,0.14843,0.32283,0.12246,0.168,0.22495,0.11182
-1,0.24279,0.31492,0.15248,0.28591,0.52633,0.10914
-1,0.29331,0.45142,0.12467,0.29587,0.54914,0.11619
-1,0.24582,0.45245,0.11909,0.19128,0.24713,0.11864
-3,0.11834,0.4318,0.10122,0.34153,0.53039,0.28888
-3,0.19352,0.43404,0.1457,0.21782,0.48629,0.08277
-3,0.30147,0.58376,0.1092,0.25023,0.41209,0.12959
-3,0.31665,0.48016,0.21533,0.29062,0.56572,0.16658
-3,0.23823,0.48183,0.14909,0.23601,0.53474,0.13262
-3,0.31464,0.2764,0.16417,0.25353,0.5029,0.21122
-3,0.28495,0.35399,0.15713,0.12574,0.37277,0.1001
-3,0.19409,0.38595,0.097885,0.18792,0.22322,0.12306
-3,0.35569,0.54945,0.18765,0.02,0.01846,0.098685
-3,0.15199,0.484,0.16419,0.082969,0.30619,0.15864
-3,0.20553,0.59606,0.12671,0.17808,0.40482,0.095967
-3,0.36632,0.32947,0.30513,0.38836,0.52263,0.11302
-3,0.089625,0.37323,0.11241,0.28065,0.55722,0.13072
-3,0.24659,0.40688,0.21989,0.33478,0.61329,0.24719
-3,0.24656,0.50763,0.41783,0.197,0.42831,0.13839
-3,0.23891,0.52939,0.13923,0.20123,0.3612,0.10545
-3,0.21792,0.34447,0.11749,0.18518,0.37682,0.14787
-3,0.22568,0.59028,0.19091,0.33829,0.57276,0.25393
-3,0.16434,0.30399,0.17654,0.029612,0.02874,0.10078
-3,0.39274,0.41799,0.27556,0.03074,0.099618,0.18303
